菜系分类,商家名称,下辖区,商圈,人均消费,星级,评价人数
小吃快餐,福仔卤鹅(瑞城店),长安区,长安区,11,准四星商户,6
小吃快餐,食益轩腊汁肉夹馍(翟营店),长安区,长安区,15,准四星商户,6
小吃快餐,周记黑鸭(广安店),长安区,省博物馆,12,准四星商户,15
小吃快餐,健康煮麻辣烫(东胜店),长安区,谈固,14,准四星商户,20
小吃快餐,重庆李小面,长安区,白佛,13,准四星商户,10
小吃快餐,周大嘴黑鸭(广安大街店),长安区,盛世长安,13,准四星商户,35
小吃快餐,黄记一味生煎(谈北路店),长安区,省博物馆,15,准四星商户,8
小吃快餐,谷连天八宝粥(丰收店),长安区,长安区,29,准四星商户,23
小吃快餐,必胜客宅急送(翟营店),长安区,长安区,46,准四星商户,60
小吃快餐,肯德基(广安店),长安区,中山东路,28,准四星商户,33
小吃快餐,柳螺香(奥北公元店),长安区,中山东路,12,准四星商户,20
小吃快餐,过桥米线(范光胡同),长安区,中山东路,20,准四星商户,10
小吃快餐,保定驴肉火烧,长安区,谈固,14,准四星商户,31
小吃快餐,刘锅魁酸辣粉,长安区,中山东路,11,准四星商户,136
小吃快餐,刁四藤椒麻辣烫(裕彤店),长安区,长安区,15,准四星商户,8
小吃快餐,赵记驴肉火烧,长安区,谈固,13,准四星商户,31
小吃快餐,益家羊汤,长安区,长安区,37,准四星商户,11
小吃快餐,李先生加州牛肉面大王(石家庄医...,长安区,北国商城,19,准四星商户,94
小吃快餐,张亮麻辣烫(省博物馆店),长安区,长安区,12,准四星商户,6
小吃快餐,鲜卤家(中山路店),长安区,中山东路,15,准四星商户,17
小吃快餐,禾合美中式快餐(天客隆店),长安区,先天下,19,准四星商户,14
小吃快餐,香满园过桥米线(紫晶悦城),长安区,中山东路,15,准四星商户,17
小吃快餐,盛祥面馆,长安区,中山东路,11,准四星商户,8
小吃快餐,56道疯味,长安区,省博物馆,15,准四星商户,8
小吃快餐,高麦卷饼王,长安区,北国东尚,10,准四星商户,41
小吃快餐,正港御林大鸡排(西大街店),长安区,中山东路,15,准四星商户,42
小吃快餐,喜悦鱼粉(广安大街店),长安区,长安区,10,准四星商户,4
小吃快餐,重庆李小面(柏林店),长安区,运河桥客运站,20,准四星商户,8
小吃快餐,第一佳大鸡排(裕彤体育馆店),长安区,先天下,13,准四星商户,78
小吃快餐,品香冒菜,长安区,北国东尚,14,准四星商户,3
小吃快餐,一杆秤麻辣烫(北宋路店),长安区,谈固,12,准四星商户,71
小吃快餐,边记全羊汤(北宋路店),长安区,谈固,19,准四星商户,37
小吃快餐,客滋客滋.手工酸辣粉,长安区,长安区,10,准四星商户,8
小吃快餐,天上馅饼●天椒香焖锅(四中路店),长安区,中山东路,10,准四星商户,20
小吃快餐,好歌热狗(东尚店),长安区,中山东路,12,准四星商户,28
小吃快餐,爱比萨,长安区,长安区,25,准四星商户,1
小吃快餐,嘎嘣脆冰糖葫芦专卖店(建华店),长安区,中山东路,10,准四星商户,125
小吃快餐,吉祥馄饨(北国店),长安区,中山东路,11,准四星商户,4
小吃快餐,康味德黄焖鸡米饭,长安区,运河桥客运站,15,准四星商户,26
小吃快餐,COMEBUY·甘杯水吧(荣盛店),长安区,长安区,13,准四星商户,15
小吃快餐,妙巧屋章鱼小丸子(翟营店),长安区,建华百货,11,准四星商户,31
小吃快餐,百味佳(东胜店),长安区,长安区,58,准四星商户,19
小吃快餐,峨嵋小镇大食堂(新万宝店),长安区,中山东路,20,准四星商户,34
小吃快餐,重庆鸡公煲(嘉和店),长安区,中山东路,20,准四星商户,147
小吃快餐,好哒鸡排,长安区,谈固,15,准四星商户,1
小吃快餐,鹏德福黄焖鸡米饭,长安区,盛世长安,13,准四星商户,10
小吃快餐,吃获寿司炒酸奶,长安区,建华百货,13,准四星商户,10
小吃快餐,哆哆基,长安区,省博物馆,10,准四星商户,17
小吃快餐,金海园时尚简餐,长安区,中山东路,20,准四星商户,10
小吃快餐,豪华板面,长安区,长安区,10,准四星商户,25
小吃快餐,麻小萌,长安区,省博物馆,40,准四星商户,3
小吃快餐,三道菜手擀面,长安区,方北,12,准四星商户,9
小吃快餐,麦当劳(石家庄大洋百货店),长安区,中山东路,22,准四星商户,32
小吃快餐,麦当劳(石家庄怀特店),长安区,中山东路,14,准四星商户,41
小吃快餐,吉野家(石家庄大经街店),长安区,中山东路,24,准四星商户,30
小吃快餐,吉野家(东胜店),长安区,谈固,26,准四星商户,21
小吃快餐,赵崽儿川式面品(北国东尚店),长安区,北国东尚,26,准四星商户,15
小吃快餐,白三牛肉罩饼,长安区,长安区,26,准四星商户,68
小吃快餐,麦当劳(石家庄中山东路餐厅),长安区,谈固,20,准四星商户,45
小吃快餐,香港東叔小食(先天下广场店),长安区,先天下,15,准四星商户,8
小吃快餐,锅名堂石锅菜主题餐厅,长安区,谈固,49,准四星商户,45
小吃快餐,永和大王(中山东路店),长安区,中山东路,24,准四星商户,148
小吃快餐,吉野家(石家庄益中店),长安区,中山东路,25,准四星商户,40
小吃快餐,雅香炒饼,长安区,长安区,15,准四星商户,5
小吃快餐,麦当劳(石家庄北国店),长安区,北国商城,23,准四星商户,76
小吃快餐,袁记肉夹馍,长安区,勒泰中心,15,准四星商户,293
小吃快餐,阿利茄汁面(北国店),长安区,北国商城,14,准四星商户,11
小吃快餐,壹早壹碗豆腐脑(书香华苑店),长安区,盛世长安,12,准四星商户,5
小吃快餐,重庆小面,长安区,先天下,10,准四星商户,6
小吃快餐,廖记棒棒鸡(总店),长安区,建华百货,25,准四星商户,65
小吃快餐,吉祥馄饨●面(保利店),长安区,长安区,13,准四星商户,9
小吃快餐,杨国福麻辣烫,长安区,长安区,20,准四星商户,19
小吃快餐,宽汤汤饭堂,长安区,长安区,36,准四星商户,10
小吃快餐,郭师傅烩面,长安区,中山东路,13,准四星商户,18
小吃快餐,槑玩槑了(东胜店),长安区,中山东路,30,准四星商户,30
小吃快餐,西安名吃肉夹馍,长安区,运河桥客运站,11,准四星商户,54
小吃快餐,正新鸡排,长安区,北国东尚,10,准四星商户,1
小吃快餐,嘎嘣脆冰糖葫芦专卖店(总店),长安区,省博物馆,5,准四星商户,116
小吃快餐,四川泸州小吃店(槐岭路店),长安区,中山东路,13,准四星商户,4
小吃快餐,GoChicken大鸡排店(朝晖桥店),长安区,谈固,14,准四星商户,20
小吃快餐,半边天熏肉大饼(翟营大街店),长安区,中山东路,16,准四星商户,76
小吃快餐,乐山麻辣烫(北宋路店),长安区,长安区,25,准四星商户,1
小吃快餐,谷满天粥铺,长安区,白佛,15,准四星商户,12
小吃快餐,荣国饺子馆,长安区,长安区,30,准四星商户,17
小吃快餐,味在鲜土豆粉(中山东路总店),长安区,中山东路,8,准四星商户,28
小吃快餐,1827重庆鸡公煲(北宋路店),长安区,盛世长安,17,准四星商户,18
小吃快餐,轰炸大鱿鱼(建华店),长安区,建华百货,14,准四星商户,10
小吃快餐,闻香临腊汁肉夹馍(青园街店),长安区,北国东尚,13,准四星商户,14
小吃快餐,正新鸡排,长安区,长安区,10,准四星商户,1
小吃快餐,周大嘴黑鸭(翟营北店),长安区,盛世长安,13,准四星商户,95
小吃快餐,罗记正宗八哥酸辣粉,长安区,谈固,14,准四星商户,7
小吃快餐,河间驴肉火烧,长安区,长安区,17,准四星商户,1
小吃快餐,汇百味美食广场(勒泰店),长安区,勒泰中心,27,准四星商户,34
小吃快餐,水城黄焖鸡米饭(东胜店),长安区,长安区,19,准四星商户,14
小吃快餐,阳光物语,长安区,长安区,15,准四星商户,6
小吃快餐,黄焖鸡米饭(广安街店),长安区,中山东路,16,准四星商户,67
小吃快餐,鸭客鸭脖,长安区,长安区,10,准四星商户,1
小吃快餐,易记酸辣粉,长安区,北国东尚,10,准四星商户,68
小吃快餐,爱家味道,长安区,长安区,20,准四星商户,6
小吃快餐,品源小厨,长安区,中山东路,15,准四星商户,58
小吃快餐,水城黄焖鸡米饭(建华店),长安区,建华百货,17,准四星商户,42
