商家,区域,商圈,星级,服务,价格,销量
泰国轻松公司,晋安区,金鸡山公园,5.0,单人泰国古法按摩70分钟 泰国技师,228,213
白子美容纹绣,晋安区,东二环泰禾广场,5.0,单人背部舒缓+面部护理+五行碧玺罐护理特惠套餐,38,208
汇杰盲人中医推拿足浴（岳前路店）,晋安区,岳峰镇,5.0,单人推拿按摩套餐,44.8,108
秀域科技美容（康城店）,晋安区,福飞路/新店,4.0,高科技生活美容单次体验课程,129,103
乐仙居温泉,晋安区,省图书馆/温泉路,4.2,单人推拿/足浴2选1,138,94
徐妍社中药祛痣祛斑,晋安区,世欧王庄,4.9,单人普通“痣”“雀斑”“扁平疣”（三选一去除套餐）,30,89
零肌龄美容,晋安区,火车站,4.2,美容单人套餐,88,85
零肌龄,晋安区,华林路/茶园,4.0,美容单人套餐,88,85
御景汇健康会所,晋安区,五四北,5.0,单人特惠足疗按摩+精油开背套餐,155,81
RoSa洛莎美肤中心,晋安区,东二环泰禾广场,5.0,单人洛莎Triple Peeling肌底微晶焕肤套餐,198,76
悦girls皮肤管理中心,晋安区,东二环泰禾广场,5.0,单人小气泡皮肤深层清洁套餐,76,71
瑶芳专业祛痘（泰禾店）,晋安区,五四北,5.0,单人黑头清洁,19.8,71
爱儿乐婴童SPA水育乐园（东二环泰禾店）,晋安区,东二环泰禾广场,4.9,单人婴童游泳（中大池）,56,70
管氏金水桶休闲会所（长乐北路店）,晋安区,世欧王庄,4.2,单人养生足浴,125,72
小余头盲人中医推拿,晋安区,岳峰镇,3.8,推拿按摩套餐,45,66
百都会养生会所,晋安区,岳峰镇,4.2,单人韩式优指,209,64
纤美美体汗蒸养生馆,晋安区,东区/鼓山,4.9,单人汗蒸,23.8,61
九九红休闲养生会所,晋安区,紫阳/象园,4.0,单人精油开背套餐,169,59
小邓盲人推拿,晋安区,五里亭,4.8,单人刮痧拔罐套餐,48,56
窈窕淑女（双美店）,晋安区,岳峰镇,4.1,单人窈窕肩颈1次,139,53
窈窕淑女涣美纹绣店,晋安区,五四北,4.0,单人窈窕肩颈1次,139,53
爱美化妆品（福新店）,晋安区,福新路,3.5,妆容设计套餐,9.9,50
索菲毛囊皮肤管理会所,晋安区,东二环泰禾广场,5.0,小气泡清洁单次,98,26
love尚彩妆纹绣,晋安区,世欧王庄,5.0,单人化妆3选1,28,25
纤柔美容美体会所,晋安区,世欧王庄,4.6,单人背部精油调理套餐,128,23
榕城嘉人spa馆,晋安区,岳峰镇,4.1,单人乳房护理疏通套餐,98,22
金丽康术养理疗中心,晋安区,福新路,4.1,五行脊椎调理套餐,69,20
古熙美容美体养生SPA会所,晋安区,五里亭,5.0,单人全息经络玉石减法美容,38,20
A素颜韩国皮肤管理中心,晋安区,世欧王庄,5.0,单人气泡深层清洁,98,18
添姿养生减肥终点站,晋安区,华林路/茶园,5.0,单人背部调理塑型拔罐套餐,166,18
中威能量汗蒸养生馆,晋安区,福新路,5.0,单人拔罐/刮痧2选1,19.8,18
黛丝·DearS裸妆美体私人订制,晋安区,世欧王庄,4.4,单人2次面部微雕精选套餐,88,17
福道经络养生美容美体,晋安区,世欧王庄,4.6,精油开背,98,17
LE CYGNE天鹅童话（东二环泰禾店）,晋安区,东二环泰禾广场,3.5,面部补水亮肤护理+身体舒缓护理综合精选套餐,128,16
纤雅美容养生会所,晋安区,东区/鼓山,4.5,单人5S面部嫩肤水疗套餐,58,15
九九养生（火车北站店）,晋安区,火车站,3.7,单人九九推拿,139,15
"弦鱼半永久定妆,美甲私人定制",晋安区,晋安区,5.0,单人眉型设计,1,15
梦俪形象管理,晋安区,世欧王庄,5.0,单人韩国微雕祛黑头套餐,88,15
小麟美容养生工作室,晋安区,金鸡山公园,4.9,拔罐体验1次,25,15
玫瑰之约女子生活馆,晋安区,紫阳/象园,4.0,玫瑰之约面部冰疗套餐,29,14
佰妙能量养生会所,晋安区,五四北,4.9,背部／肠胃／胸部／肩颈保养4选2,99,14
阳光美界养生/spa,晋安区,东二环泰禾广场,4.5,单人面部深层补水扫螨面护套餐,98,14
喜源纤体管理中心,晋安区,五四北,4.2,单人喜源速造V字脸体验套餐,88,13
伊媚尔美颜美体,晋安区,东二环泰禾广场,5.0,单人三线淋巴净排套餐,118,13
康逸盲人推拿店,晋安区,华林路/茶园,3.5,推拿/足浴2选1套餐,50,12
UN体能康复工作室（世欧店）,晋安区,世欧王庄,4.0,单人腰颈肩护理课程,98,12
甄美美容美体纹绣美甲,晋安区,世欧王庄,5.0,单人3E补水护理＋背部经络疏通,88,12
