商家,区域,商圈,星级,服务,价格,销量
耘涛美业新城,金牛区,一品天下,4.5,单人洗剪吹1次,30,2693
8090沙龙（金牛店）,金牛区,西南交大,5.0,【初次体验】设计师精致洗剪吹套餐,48,2586
纤艺造型（群星路店）,金牛区,西南交大,3.8,单人风采设计剪裁（洗剪吹）+毛鳞片护理重组套餐,49,2240
王子品牌造型（一品天下店）,金牛区,蜀汉路,5.0,单人施华蔻4选1套餐,128,2224
新天丽美发（互助店）,金牛区,梁家巷,4.4,单人设计师洗剪吹1次,35,1980
米咔造型（金牛体育店）,金牛区,营门口,5.0,单人店长总监高端烫染3选1,398,1898
柏艺造型（唯艺店）,金牛区,马家花园,5.0,单人剪发套餐,35.9,1827
歌薇私人定制美发连锁（创艺元素一店）,金牛区,金牛区,4.6,单人洗剪吹,38,1480
真意无痕接发专业烫染连锁（成艺店）,金牛区,金牛区,4.4,全头540片55cm微分子无痕接发套餐到肋骨以下,668,1392
上海·东尼美发,金牛区,金牛万达广场,5.0,韩国烫发、染发、美发套餐烫染二选一,186,1384
台湾一非造型（金牛万达品质店）,金牛区,金牛万达广场,5.0,单人总监设计剪烫护/剪染护美发套餐,168,1262
反时针（银沙店）,金牛区,西南交大,4.6,美丽特惠  单人健康色彩定制染发／弹力热能塑形烫发二选一套餐,218,1181
反时针 FashionRoom（交大店）,金牛区,西南交大,4.8,美丽特惠  单人健康色彩定制染发／弹力热能塑形烫发二选一套餐,218,1181
反时针美容美发（马家店）,金牛区,马家花园,4.9,美丽特惠  单人健康色彩定制染发／弹力热能塑形烫发二选一套餐,218,1181
反时针美容美发（沙湾店）,金牛区,沙湾会展中心,4.2,美丽特惠  单人健康色彩定制染发／弹力热能塑形烫发二选一套餐,218,1181
希雅美社,金牛区,金牛万达广场,5.0,欧莱雅烫/染/拉直3选1,268,1065
型人Salon（金牛万达店）,金牛区,金牛万达广场,4.9,单人施华蔻烫染套餐2选1,258,1054
型人沙龙（洞子口店）,金牛区,五块石,5.0,单人施华蔻烫染套餐2选1,258,1054
hy无痕接发烫染专业店,金牛区,金牛万达广场,5.0,欧莱雅烫发染发套餐2选1,168,871
泰峰形象设计,金牛区,一品天下,5.0,单人洗剪吹套餐,30,763
氧发堂植物染发（永陵店）,金牛区,抚琴,4.0,植物染发套餐,1,698
氧发堂植物染发（西二环店）,金牛区,抚琴,3.6,植物染发套餐,1,698
索菲尔.型,金牛区,西南交大,4.6,单人资深设计师修剪,19.8,694
哇哦（GODDESS私人形象定制）,金牛区,五块石,4.9,单人无痕接发1克,8,677
MC SALON 摩卡日式沙龙 蜀汉店（一品天下店）,金牛区,蜀汉路,5.0,【首次特惠】总监单人裁剪,98,643
Ta style私人发型定制工作室,金牛区,蜀汉路,5.0,单人私人定制裁剪套餐,38,616
SHIYUE诗悦造型（文华店）,金牛区,抚琴,4.2,单人首次精致裁剪体验,28,594
格色风造型,金牛区,沙湾会展中心,4.4,单人洗发,18.8,586
Top Design形象定制,金牛区,金牛万达广场,4.9,日韩式精致剪发,49,542
美奇丝《专业烫染接发潮牌店》（水岸汇景一期店）,金牛区,金牛区,5.0,高级欧莱雅套餐,288,533
心发现（金牛万达广场店）,金牛区,一品天下,3.9,单人洗吹首次体验一次,37,521
缪斯私人定制（龙湖店）,金牛区,五块石,5.0,单人修剪人气套餐,35,520
华丽形象设计,金牛区,金牛区,4.5,单人总监洗剪吹,30,511
首艺原创（龙湖店）,金牛区,五块石,3.7,设计修剪,29.9,471
梵古造型,金牛区,沙湾会展中心,4.4,精英发型师洗剪吹套餐,28,456
匠心美发私人定制,金牛区,金牛万达广场,5.0,单人洗剪吹造型套餐,36,444
手艺人美发_发型定制店（抚琴店）,金牛区,蜀汉路,5.0,单人精致裁剪洗剪吹,25.8,431
YOYO美甲私人定制（诗悦文华店）,金牛区,抚琴,5.0,单人时尚甲油胶美甲套餐,58,389
景泰造型,金牛区,金牛万达广场,5.0,【超值推荐】超值精剪造型,45,380
忆佳护肤造型,金牛区,西安北路／宽窄巷子,4.9,单人洗剪吹+肩颈头部按摩套餐,35,376
华威佳形象设计工作室,金牛区,西安北路／宽窄巷子,4.9,单人高级洗剪吹,39.8,347
首顶造型,金牛区,西南交大,5.0,单人资深设计师修剪（限女性）,35,339
瑞豪专业烫染连锁（一品天下店）,金牛区,蜀汉路,4.9,【长发情结】原生态无痕接发,1580,325
优尚造型,金牛区,营门口,5.0,单人洗剪吹1次,33,318
巧剪发（momo造型）,金牛区,西安北路／宽窄巷子,5.0,洗吹造型单人体验套餐,23.9,280
My Love造型（金牛万达店）,金牛区,金牛万达广场,5.0,时尚烫发/染发护理套餐,198,275
AL造型,金牛区,五块石,5.0,超值洗剪吹套餐,68,268
巅峰时尚,金牛区,李家沱,5.0,单人洗剪吹j套餐,16,255
陳先森造型工作室,金牛区,金牛万达广场,5.0,首席设计师精致裁剪,48,254
FAN-E梵意造型沙龙,金牛区,李家沱,4.7,单人精致剪发＋水疗体验,32,223
M3造型（心艺造型）,金牛区,西南交大,4.9,单人洗剪吹一次,29.8,222
倾城,金牛区,火车北站/高笋塘,4.7,单人设计洗剪吹1次,25,216
一佳造型（凯德广场交大店）,金牛区,西南交大,5.0,【品质优选】女士定制裁剪,48,201
沙湾3a艺术造型,金牛区,沙湾会展中心,5.0,【导师精剪】单人套餐,25.9,200
艺剪缘,金牛区,北较场,4.3,精美洗剪吹1次,23.5,196
美丽100（十二店）,金牛区,西安北路／宽窄巷子,3.7,单人洗吹（导师组）,20,177
灵动造型私人订制,金牛区,金牛区,5.0,（特惠精致裁剪）单人资深设计师精致裁剪,29.8,176
三维匠心私人定制烫染连锁店,金牛区,五块石,5.0,【剪发】单人技术总监洗剪吹套餐,38,174
泽上日系沙龙サロン（金牛万达店）,金牛区,人民北路,5.0,单人精致艺术修剪套餐,58,174
星艺灵（文华店）,金牛区,抚琴,3.5,【特惠】单人日韩无痕接发套餐,880,173
戈本造型,金牛区,金牛万达广场,5.0,单人品牌总监级精致裁剪套餐,40,173
星艺灵（沙湾店）,金牛区,抚琴,4.3,【特惠】单人日韩无痕接发套餐,880,173
盛世精剪,金牛区,西南交大,4.1,单人洗剪吹1次,45,170
露C标榜店,金牛区,马家花园,4.1,单人洗剪吹体验套餐,30,148
仟熙造型,金牛区,五块石,5.0,【限时特惠】精致裁剪设计套餐,38,141
173造型Salon（一品天下店）,金牛区,蜀汉路,5.0,【首次体验】173造型精致裁剪,29.7,133
H造型 Hair Salon（金牛万达店）,金牛区,金牛万达广场,5.0,单人美发套餐A美奇丝烫染2选1一次,168,130
C诺hair salon（金牛万达店）,金牛区,金牛万达广场,4.6,单人总监洗剪吹1次,50,122
资生堂美发直营连锁（抚琴店）,金牛区,金牛区,4.6,铂金套餐烫染直3选1（打蜡免费退色送护理),488,108
时代创艺专业美发沙龙,金牛区,火车北站/高笋塘,3.8,洗剪吹,29.9,105
创美造型工作室,金牛区,金牛万达广场,5.0,单人创意裁剪＋造型套餐,35,104
发行天下,金牛区,西安北路／宽窄巷子,4.0,单人定制剪裁1份,48,97
LAMOUR娜茉造型（日系轻奢美发沙龙）,金牛区,金牛区,4.6,单人设计师定制裁剪+水润滋养护理套餐,50,94
Neo Image（金牛店）,金牛区,蜀汉路,5.0,单人总监洗剪吹造型,68,80
马可私人工作室,金牛区,西安北路／宽窄巷子,5.0,私人定制单人裁剪造型,60,78
SoulMate索玛时尚传播（金牛万达广场店）,金牛区,金牛万达广场,4.0,单人发型设计师洗剪吹套餐,48,78
TD造型,金牛区,一品天下,4.8,单人超值洗剪吹套餐,48,73
金奇发发明专利,金牛区,梁家巷,4.4,单人洗剪吹1次,28,72
美8网定制造型,金牛区,抚琴,5.0,单人短发洗快剪,2,67
太阳风美发沙龙（水韵天府店）,金牛区,五块石,3.6,单人洗剪吹,38,59
倾城美发,金牛区,一品天下,4.0,倾城单人洗剪吹造型,38,59
SJ善俊造型工作室,金牛区,人民北路,5.0,单人洗剪吹,76,50
章光101生发养发防脱发（长顺下街店）,金牛区,北较场,3.5,头皮健康毛囊基础护理套餐,9.9,50
章光101生发养发防脱发（交大店）,金牛区,西南交大,3.0,头皮健康毛囊基础护理套餐,9.9,50
章光101（蜀汉路店）,金牛区,蜀汉路,3.5,头皮健康毛囊基础护理套餐,9.9,50
Black&Whait; Hair Salon（金牛万达店）,金牛区,金牛万达广场,5.0,【初夏】新单专享定制剪裁,48,47
美格菲发艺沙龙（龙湖北城天街商场店）,金牛区,五块石,5.0,菲灵单烫单染,398,42
LOVE创意沙龙（万达精品店）,金牛区,金牛万达广场,5.0,单人开业大促烫染2选1套餐,198,37
宫村造型（金牛店）,金牛区,沙湾会展中心,4.2,单人高级设计师理发1次,58,36
