商家,区域,商圈,星级,服务,价格,销量
班德拉斯足浴城,西乡塘区,安吉万达SOHO,3.5,【西乡塘安吉】单人招牌班氏家传古法传统足浴+班氏镇店招牌推拿+半推背,98,4
康乐园理疗,西乡塘区,南棉商业街,4.2,代金券,40,4
鑫鑫纳米汗蒸馆,西乡塘区,明秀路,4.5,面部净排护理,29.9,4
华仁堂,西乡塘区,明秀路,4.2,鲜榨姜汁泡脚（单人）,58,3
韩式汗蒸馆,西乡塘区,北湖,4.4,拔罐（单人）,30,0
国壮保健,西乡塘区,明秀路,3.0,国壮精油开背+走罐,108,0
安然纳米汗蒸馆（正恒国际店）,西乡塘区,明秀路,5.0,胸部护理,48,0
御丽丰美容汗蒸馆（普罗旺斯店）,江南区,普罗旺斯,4.4,肩颈护理,68,0
康辉足浴,良庆区,大沙田,5.0,冷与热的桶浴推油（单人）,128,370
凯越国际大酒店春辉养生保健会所,良庆区,大沙田,4.5,精油保健套餐,138,215
仙仙安然纳米汗蒸馆,良庆区,大沙田,5.0,单人刮痧/拔罐,38,160
龙香尔养生馆,良庆区,大沙田,4.8,康龙推油（70）分钟,138,40
金御港湾养生馆,良庆区,大沙田,3.9,沐足（单人）,68,20
乐健盲人按摩院,良庆区,大沙田,5.0,拔罐/刮痧2选1,25,16
