商家,区域,商圈,星级,服务,价格,销量
么么造型,芙蓉区,五一广场,3.5,单人设计师洗剪吹,45,10
国颐堂养发spa馆（西街花园店）,芙蓉区,古曲路/浏阳河婚庆文化园,4.2,单人专业头皮头发护理套餐,19,8
美丽之约发型工作室,芙蓉区,袁家岭/火车站,4.4,【美丽之约】私人会所专业设计剪发+烫/染/直3选1,390,6
西雅图专业美发美甲美睫（农大店）,芙蓉区,湖南农业大学,4.2,单人VS烫发一次,128,5
格调,芙蓉区,湖南农业大学,4.0,单人欧莱雅烫/染/拉直三选一,128,3
聚星好莱坞美发沙龙连锁,芙蓉区,司门口,4.6,单人威娜烫/染/直发三选一,158,2
瑷丝坊头部养生养发馆（家润多店）,芙蓉区,韭菜园,3.5,单人玫瑰花蕊养发+五维矿物套餐一次,68,2
鼎尚发艺,芙蓉区,人民中路/朝阳路/融圣国际,3.5,单人潮流染发或烫发,368,1
主流欧派纯技术发艺,芙蓉区,德政园/杨家山,3.7,单人时尚烫/染/顺直3选1套餐,169,1
MARUI造型,芙蓉区,芙蓉区,5.0,代金券,188,1
巴夜公馆,芙蓉区,芙蓉区,3.5,单人韩国Gold&Silver;烫染套餐2选1,280,0
时尚美学造型（火车站店）,芙蓉区,五里牌,5.0,单人高端烫护/染护2选1,488,0
发庄造型国际连锁机构,芙蓉区,人民中路/朝阳路/融圣国际,3.5,单人精致烫染拉直套餐,498,0
韩艺家增发,芙蓉区,袁家岭/火车站,3.5,补发套餐1次,10000,0
首艺造型,芙蓉区,芙蓉区,3.5,烫/染2选1+头发保养1次,88,0
美之东方名剪,芙蓉区,袁家岭/火车站,3.8,单人施华蔻烫染2选1套餐,650,0
88潮牌美发连锁（植物园店）,雨花区,汽车南站,5.0,单人洗剪吹,38.8,20226
88潮牌美发连锁（德思勤店）,雨花区,德思勤城市广场,5.0,单人洗剪吹,38.8,20226
TOP D私人发型SALON,雨花区,喜盈门 /喜乐地,5.0,单人星级洗剪吹,35,15050
水灵珑美容美发造型中心（阳光锦城卡顿店）,雨花区,雨花亭,5.0,单人美发洗剪吹套餐,36,14809
水灵珑美容美发造型中心（三江店）,雨花区,体育新城,5.0,单人美发洗剪吹套餐,36,14809
水灵珑美容美发造型中心（阳光小镇雨花亭店）,雨花区,雨花亭,5.0,单人美发洗剪吹套餐,36,14809
水灵珑美容美发造型中心（东塘店）,雨花区,东塘,5.0,单人美发洗剪吹套餐,36,14809
水灵珑美容美发造型中心（唯美店）,雨花区,雨花区,5.0,单人美发洗剪吹套餐,36,14809
水灵珑美容美发美甲中心（绿城）,雨花区,运达中央广场,5.0,单人美发洗剪吹套餐,36,14809
迪美造型（韶山北路店）,雨花区,东塘,3.0,【品质特惠】单人欧莱雅烫/染5选1+护理,128,14350
INSI Hair Salon（德思勤店）,雨花区,德思勤城市广场,5.0,单人店长欧莱雅烫/染套餐,388,12672
丝域养发馆（喜盈门店）,雨花区,雨花区,4.0,玫瑰香薰spa+水润头皮护理,88,10636
丝域养发馆（徳思勤店）,雨花区,德思勤城市广场,4.9,玫瑰香薰spa+水润头皮护理,88,10636
丝域养发馆（侯家塘店）,雨花区,梓园路/省儿童医院,4.5,玫瑰香薰spa+水润头皮护理,88,10636
丝域养发馆（香堤雅境店）,雨花区,人民东路,5.0,玫瑰香薰spa+水润头皮护理,88,10636
丝域养发馆（新城新世界店）,雨花区,树木岭,4.7,玫瑰香薰spa+水润头皮护理,88,10636
丝域养发馆（长沙凯德广场店）,雨花区,雨花亭,5.0,玫瑰香薰spa+水润头皮护理,88,10636
倷丝国际烫染连锁（雨花亭店）,雨花区,雨花亭,5.0,单人美芝品美发套餐,168,10611
倷丝私人定制烫染名店（东塘店）,雨花区,东塘,5.0,单人美芝品美发套餐,168,10611
沙宣烫染连锁（德思勤广场店）,雨花区,德思勤城市广场,5.0,单人高级施华蔻烫染3选1套餐,290,10095
Kiss Me美发连锁（喜盈门店）,雨花区,德思勤城市广场,4.3,单人无痕接发套餐1包,468,6442
Kiss Me美发连锁（德思勤店）,雨花区,井湾子,5.0,单人无痕接发套餐1包,468,6442
Kiss Me美发连锁（东塘店）,雨花区,东塘,5.0,单人无痕接发套餐1包,468,6442
