商家,区域,商圈,星级,服务,价格,销量
天依阁足浴养生会所,龙华区,友谊广场,5.0,单人魅力3星指压（新店促销）,158,815
华健理脊推拿养生馆,龙华区,金贸西路沿线,5.0,单人专业颈椎/腰椎正骨推拿+颈椎牵引1次,59.8,769
巴登国际养生会所,龙华区,南站/南海大道,4.2,肩颈解压／腰背部保养二选一,198,0
新天足（五指山路店）,美兰区,美兰区,5.0,单人足疗1次,69.9,61936
大文静养生堂（海秀店）,美兰区,亿圣和广,5.0,文静养生足疗单人套组一,79,23695
大文静养生堂（文明东路店）,美兰区,白龙路沿线,5.0,文静养生足疗单人套组一,79,23695
大文静养生堂（海甸分店）,美兰区,海甸岛,5.0,文静养生足疗单人套组一,79,23695
安然纳米汗蒸养生馆（椰林路店）,美兰区,美兰区,5.0,单人养生汗蒸1次,26.8,18437
大唐养生会馆（五指山店）,美兰区,美兰区,5.0,大唐单人足疗,69,10754
茜贝休闲会所,美兰区,蓝天路沿线,5.0,单人沐足养生套餐,78,5709
良子足浴（海秀东路店）,美兰区,亿圣和广,5.0,单人良子足道1次,118,3943
世纪龙养生会馆,美兰区,文明路/和平南路,5.0,单人佳品足浴,89,2267
水上莲沐足休闲会所（白龙北店）,美兰区,白龙路沿线,4.9,单人养生沐足套餐1次,59,2145
精妙手足堂,美兰区,海甸岛,5.0,精妙手足堂正骨推拿套餐,58,2059
美华国尊会所,美兰区,白龙路沿线,4.4,美华养生休闲会所单人泡浴3合1套餐,158,2000
御都国际（海甸岛店）,美兰区,海甸岛,5.0,单人时尚养生足疗1次【免费餐饮】,79,1335
新和缘休闲会所,美兰区,蓝天路沿线,5.0,单人魅力推拿1次,199,1255
鑫足道养生会馆,美兰区,名门广场,5.0,单人公主足浴套餐1次,66,1231
郑远元专业修脚房（海甸岛店）,美兰区,海甸岛,5.0,单人经济型修脚套餐,27,1126
郑远元专业修脚房（西沙路店）,美兰区,美兰区,5.0,单人经济型修脚套餐,27,1126
郑远元专业修脚房（五指山路店）,美兰区,名门广场,4.6,单人经济型修脚套餐,27,1126
河南经络按摩,美兰区,滨江路,4.9,全身推拿套餐1次,70,1051
爱情故事SPA养生会所,美兰区,白龙路沿线,5.0,单人宫廷全身推油套餐1次,169,562
君芝缘养生会馆,美兰区,美兰区,4.9,单人芝情缦指油压1次,139,497
创美养生会馆,美兰区,海甸岛,5.0,单人颈肩脊椎两侧筋推拿1次,58,493
水莲馨,美兰区,国兴大润发,4.6,单人百草足浴,68,489
龙府御指,美兰区,海甸岛,5.0,单人龙府养生足疗B套餐,69,463
名人俱乐部,美兰区,蓝天路沿线,5.0,单人桑拿+身体调理套餐,98,447
阿凡堂,美兰区,海甸岛,5.0,单人传统中式推拿套餐,65,330
顺指传奇,美兰区,白龙路沿线,5.0,单人顺指全身油压1次,169,296
浓情美容养生会所（国兴店）,美兰区,国兴大润发,5.0,单人活颜臻萃补水亮肤面部护理1次,88,233
金色阳光k歌沐足,美兰区,海甸岛,4.8,单人阳光足疗1次,68,232
仙指圣堂港派足浴指压（海甸岛店）,美兰区,海甸岛,5.0,单人精品足疗(姜艾益身）1次,128,207
金洋修脚堂,美兰区,蓝天路沿线,5.0,单人专业精品足疗1次（开业特惠）,33.8,201
康好盲人按摩,美兰区,美兰区,5.0,康好盲人单人拔罐一次,38,201
吴神父足道养生馆,美兰区,海甸岛,5.0,单人快乐足道,99,178
元和益馨养生堂,美兰区,白龙路沿线,5.0,单人百草沐足套餐,69,164
黄氏推拿养生,美兰区,海甸岛,4.8,单人黄氏推拿,75,148
斯佳莉SPA美疗养生会所,美兰区,国兴大润发,4.4,1人水嫩透白美疗,39.8,140
名人美容养生会所,美兰区,亿圣和广,4.4,单人面部全息经络调理/背部疏通2选1,38,119
三衡瑜伽养生馆,美兰区,海甸岛,5.0,单人刮痧＋拔火罐套餐,49.8,111
有一手中草药+汗蒸养生会馆,美兰区,海甸岛,5.0,单人拔罐/艾灸1次,15,97
千寻方养生康复中心,美兰区,海甸岛,5.0,单人后背刮痧/拔罐＋捏肌＋通经透骨液热敷套餐,68,78
乐利来筋骨养护瘦身养生馆,美兰区,望海国际广场,5.0,单人拔罐1次,29.9,68
水上莲沐足休闲会所（和平南店）,美兰区,文明路/和平南路,4.8,单人养生沐足套餐1次,59,67
碧波庭养生馆,美兰区,美兰区,4.3,单人背部+拔罐/刮痧套餐1份,58,64
康贝轩养生馆,美兰区,名门广场,5.0,单人拔罐/刮痧（2选1）【限时优惠】,39,67
一品国际养生馆,美兰区,海甸岛,5.0,单人养生足疗套餐【暑假大促】,58,63
福慧自在中医理疗中心,美兰区,海甸岛,5.0,单人全身十四经络疏通套餐1次,158,57
康之源养生堂,美兰区,海甸岛,5.0,单人经典中式推拿套餐,108,43
水月印迹美疗馆,美兰区,海甸岛,4.1,单人汗蒸票1张,18.8,41
康之美健康养生馆,美兰区,名门广场,5.0,单人碧波庭负压拔罐,50,40
乐龙湾休闲会所,美兰区,美兰区,4.3,单人养生沐足套餐,59,34
脊柱梳理（海尚明居店）,美兰区,白龙路沿线,4.1,单人脊柱梳理,58,28
鑫美儿美容养生馆,美兰区,美兰区,3.7,1人艾灸,9.9,26
不二中医养生馆,美兰区,海甸岛,5.0,单人汗蒸+面膜+刮痧+拔罐,69.9,25
缘生泰古方减肥养生馆（和平南路店）,美兰区,文明路/和平南路,5.0,单人拔罐/刮痧套餐1次,39,22
爱美丽纳米汗蒸馆,美兰区,海甸岛,5.0,单人肩颈调理,68,19
百艾堂专业艾灸馆,美兰区,海甸岛,3.9,双人太乙大灸,560,0
香港之春（琼州店）,琼山区,琼山区,5.0,单人港式沐足1次,69.9,62608
足凤凰养生会所,琼山区,高登街,5.0,单人凤邸足疗1次,75,30160
水上莲沐足休闲会所（总店）,琼山区,琼山区,4.6,单人养生沐足套餐1次,59,3463
雕功养生堂【不凡修脚堂】,琼山区,琼山区,5.0,单人精品足疗套餐,43.9,2724
乐豪沐足养生会所,琼山区,凤翔路,5.0,单人艾草养生足浴,65,2172
和正养生堂,琼山区,琼山区,5.0,单人全身推拿,68,1869
壹家养生俱乐部,琼山区,琼山区,5.0,影院式足疗,99,1172
水上莲休闲会所（高登东店）,琼山区,高登街,5.0,单人魅力新式推拿,169,780
足堂指压养生会所,琼山区,高登街,3.8,单人养生足疗,58,474
足堂指压养生会所,琼山区,中山南路,4.4,单人养生足疗,58,474
大鼎盛养生会所,琼山区,琼山区,5.0,1人专业养生推拿  颈椎推拿+中频+灯,38,424
十全久美养生会馆（振民店）,琼山区,琼山区,4.1,单人背部经络走罐+拔罐1次,29.9,408
琉璃时尚美容会所,琼山区,忠介路,4.6,单人芳香推背+拔罐/刮痧2选1,58,351
琉璃时尚美容会所,琼山区,海南工商学院周边,4.1,单人芳香推背+拔罐/刮痧2选1,58,351
摩指天堂,琼山区,中山南路,4.0,影院式泰式足浴1次,89,241
元始养生,琼山区,红城湖,5.0,单人肩颈调理腰背推拿,80,229
常乐足道养生会所,琼山区,凤翔路,4.8,单人养生足疗（新店特惠）,68,212
往尚莱美容馆,琼山区,凤翔路,5.0,单人拔罐,19.9,154
靓丽源健康美容美体养生馆,琼山区,中山南路,5.0,单人背部拔罐1次,20,138
大文静养生堂（银海路店）,琼海市,银海路,5.0,文静养生足疗单人套组一,79,23695
康珈源会所,琼海市,金海路,4.9,单人足疗,58,1253
郑远元专业修脚房（琼海人民路店）,琼海市,爱华东路,4.9,单人经济型修脚套餐,27,1126
郑远元专业修脚房（琼海新民街店）,琼海市,琼海,4.5,单人经济型修脚套餐,27,1126
