商家,区域,商圈,星级,服务,价格,销量
久美神话（西城龙庭店）,岳麓区,岳麓区,4.4,单人面部毛孔大扫除,98,84
尚蔓薇兰美容spa连锁机构（桐梓坡店）,岳麓区,王府井/步步高,4.1,调理套餐,58,78
尚蔓薇兰美容spa连锁机构（世茂店）,岳麓区,奥克斯广场,4.5,调理套餐,58,78
id韩国物理学皮肤管理（河西店）,岳麓区,王府井/步步高,5.0,单人腋毛唇部温和脱毛二选一（包干）,29.9,75
欧尼菲美容美体养生会所,岳麓区,奥克斯广场,5.0,单人绞面一次,20,73
贵足养生保健,岳麓区,阳光100,5.0,单人足浴90分钟,128,76
精英盲人按摩保健中心,岳麓区,王府井/步步高,4.8,45分钟单人盲人按摩1次,40,69
乐百龄健康美容私人订制,岳麓区,市政府,4.7,单人尊享面部淋巴+脊椎保养套餐,298,67
M&Y;私人美妆会所,岳麓区,奥克斯广场,4.6,单人美睫,128,68
御生堂美容美体按摩养生馆,岳麓区,达美D6/梅溪湖,4.3,单人包间按摩,59,66
S·爱斯丽妍美容养生馆（含浦米兰春天店）,岳麓区,岳麓区,4.2,单人补水提升紧致护理,48,64
大麓保健养生堂,岳麓区,溁湾镇,5.0,单人保健项目4选1,78,63
蕾特恩专业祛痘国际连锁（王家湾店）,岳麓区,岳麓大学城,5.0,单人黑头套餐,58,61
蕾特恩专业祛痘国际连锁(奥克斯广场店),岳麓区,奥克斯广场,5.0,单人黑头套餐,58,61
玉钥堂国际美容会所,岳麓区,麓谷,5.0,单人背部经络疏通一次,68,58
康宇新盲人按摩,岳麓区,王府井/步步高,4.9,单人推拿按摩一次（60分钟）,55,62
妍丽美容美体会所,岳麓区,王府井/步步高,4.9,单人特色美肤＋养生套组,98,57
4321健康会馆（湘腾城市广场店）,岳麓区,王府井/步步高,5.0,单人全息经络刮痧vs拔罐,29.9,57
御尊足浴养生会所,岳麓区,岳麓区,4.0,单人70分钟魅力四射养生调理,248,56
美妆堂,岳麓区,王府井/步步高,4.9,舞台装,19.9,55
曲秀专业瘦身美体中心,岳麓区,王府井/步步高,4.9,单人肩颈背调理,39.9,53
清丽阁美颜馆,岳麓区,奥克斯广场,4.9,单人痘肌护理套餐,1,53
伊格蕾斯SPA,岳麓区,阳光100,4.0,单人护理套餐,78,51
美焱美容美体瑜伽馆,岳麓区,含浦,4.4,单人精选肩颈疏通套餐,59.8,51
并蒂莲美容坊,岳麓区,岳麓区,4.4,单人并蒂莲美容坊养生套餐,9.9,51
伊格蕾斯SPA连锁机构（中南大学店）,岳麓区,岳麓大学城,4.0,单人护理套餐,78,51
伊格蕾斯spa连锁机构（御院店）,岳麓区,岳麓区,3.0,单人护理套餐,78,51
足艺堂（金牛店）,岳麓区,含浦,4.9,玫瑰足浴（70分钟）,109,49
瑞普蕾丝,岳麓区,王府井/步步高,5.0,单人五行拔罐,9.9,50
涵曦Latoja瘦身美容体验馆（大学城店）,岳麓区,岳麓大学城,5.0,单人肩颈背经络疏通,79.9,48
1+1健康之家,岳麓区,麓谷,4.7,全身保健按摩（肩、颈、腰）,69,55
雅然形象管理中心,岳麓区,奥克斯广场,5.0,单人深层清洁补水套餐,68,47
超光-全国专业脱毛连锁机构,岳麓区,奥克斯广场,5.0,单人腋下无限次净毛1份,199,46
御艾美容养生馆,岳麓区,汽车西站,4.6,单人肩颈按摩套餐,68,46
玫瑰经典美容馆,岳麓区,商学院/人人乐,4.8,单人肩颈调理套餐,49.9,46
My queen美颜管理中心美容半永久,岳麓区,观沙岭/茶子山,5.0,单人超微小气泡毛孔管理+PDT光疗皮肤再生,168,45
皇嘉世尊男士spa会所,岳麓区,岳麓区,4.3,单人尊享SPA1次,199,45
御龍皇室spa养尊会所,岳麓区,含浦,4.9,单人花样年华肩颈SPA1次（40分钟）,98,44
好旺脚足浴,岳麓区,含浦,4.2,单人泰式按摩,60,42
莱康美美容养生会所,岳麓区,麓谷,5.0,单人养生spa套餐,58,40
艺容皮肤科学管理中心,岳麓区,王府井/步步高,5.0,单人脱毛任意一部位体验,99,40
益康盲人按摩（金星路店）,岳麓区,王府井/步步高,4.4,单人盲人推拿按摩（60分钟）,65,41
唯美荟专业美肤连锁（河西店）,岳麓区,王府井/步步高,5.0,水精灵补水嫩肤（新客专享）,39.8,39
康睫公馆beauty*eyelash（奥克斯店）,岳麓区,奥克斯广场,5.0,单人OPT冰点净肤腋下/嘴唇/手指冰点净肤三选一体验,48,37
贝儿美医小儿推拿,岳麓区,阳光100,5.0,0-12岁小儿推拿单人体验,39,37
禧安皮肤健康管理中心（香海西岸店）,岳麓区,观沙岭/茶子山,4.6,单人疮体验套餐,19.9,37
新城美甲,岳麓区,观沙岭/茶子山,4.2,单人烫睫毛1次,48.8,37
颈肩腰盲医理疗按摩中心,岳麓区,王府井/步步高,4.1,单人火罐/刮痧/艾灸三选一,20,36
红炎美妆美容馆,岳麓区,王府井/步步高,5.0,单人韩国小气泡多肽皮肤管理套餐,78,36
福源堂盲人保健按摩（桐梓坡路店）,岳麓区,王府井/步步高,4.6,单人盲人按摩60分钟,39.9,55
丛·鲁博士自然医学美容养生中心,岳麓区,岳麓区,5.0,法式经典面部护理,68,35
瑞普蕾丝美甲,岳麓区,岳麓区,5.0,韩式皮肤管理皮肤清洁补水套餐,49.8,34
朴养阁美容瘦身馆,岳麓区,王府井/步步高,5.0,单人单次身体护理3选1套餐,98,32
伊瑞娜美容养生会所,岳麓区,观沙岭/茶子山,3.6,单人肩颈/乳腺/面部套餐,68,32
伐米丽国际护肤管理中心,岳麓区,阳光100,5.0,单人韩式气泡深层清洁,58,34
依尚美容瘦身纤体国际连锁,岳麓区,麓谷,4.8,单人2次瘦身体验套餐（活动价）,59,33
扬州专业修脚足疗,岳麓区,岳麓大学城,4.1,单人足疗+修脚+全身按摩,72,28
颐美韩式汗蒸美容养生馆,岳麓区,涉外经济学院,4.4,单人精选白宫高级面部护理,38,27
维丹丽女子美容院,岳麓区,岳麓区,3.9,单人维丹丽经典护肤1次,68,27
克丽缇娜（奥克斯店）,岳麓区,奥克斯广场,3.5,单人水颜活泉女人套餐,198,27
微琳私人定制,岳麓区,汽车西站,5.0,单人黑头深层清洁补水＋收缩管理套餐,78,26
润芯养生spa会所,岳麓区,王府井/步步高,4.4,单人全身经络spa,198,26
蝶妆纤纤伊人养生减肥中心涉外店,岳麓区,涉外经济学院,5.0,单人肩颈舒缓养生护理套餐,55,25
天爱皮肤管理中心（河西王府井店）,岳麓区,王府井/步步高,4.9,单人MTS皮肤管理套餐,368,25
ladybro闺蜜美肌抗衰,岳麓区,王府井/步步高,5.0,小气泡皮肤清洁管理套餐,98,25
伊尔曼音乐spa健康养生馆,岳麓区,奥克斯广场,4.1,单人天使之吻五行五大元素全身SPA套餐,188,25
T尚国际美妆,岳麓区,岳麓大学城,5.0,单人修眉,1,24
修脚*先生,岳麓区,涉外经济学院,4.4,单人浴足+修脚,30,24
艾络养生健康馆,岳麓区,含浦,4.4,单人拔罐／刮痧2选1,19.9,24
颐慧养元堂,岳麓区,观沙岭/茶子山,4.5,单人中式按摩,69.9,24
伊人美容养生馆,岳麓区,涉外经济学院,4.5,单人面部SPA补水护理套餐,88,24
秀域科技美容（麓谷店）,岳麓区,麓谷,4.0,店庆酬宾专享全营养瘦身体验小课程,499,23
秀域科技美容（金星店）,岳麓区,王府井/步步高,4.0,店庆酬宾专享全营养瘦身体验小课程,499,23
如玉美容养生会所,岳麓区,观沙岭/茶子山,4.0,套餐4选2,98,23
秀域科技美容（阳光100店）,岳麓区,阳光100,4.0,店庆酬宾专享全营养瘦身体验小课程,499,23
水芙蓉高科技美容中心,岳麓区,阳光100,4.4,单人Stoste细胞嫩肤补水护理,78,23
名道足浴（河西店）,岳麓区,商学院/人人乐,3.7,80分钟单人泰式按摩1次,108,23
秀域科技美容（溁湾店）,岳麓区,溁湾镇,4.0,店庆酬宾专享全营养瘦身体验小课程,499,23
秀域科技美容（桐梓坡店）,岳麓区,奥克斯广场,4.0,店庆酬宾专享全营养瘦身体验小课程,499,23
馨悦瑶浴瑜伽会所,岳麓区,王府井/步步高,4.3,馨悦瑶浴瑜伽会所瑶浴泡澡,48,22
青青美妆,岳麓区,岳麓大学城,4.2,单人化妆套餐,18,21
臻美雅美容美甲纹绣馆,岳麓区,汽车西站,5.0,单人美容养生套餐五选三,88,21
扶阳体验馆,岳麓区,阳光100,4.6,单人步步生莲腰部固阳套餐,158,19
凤雅阁汗蒸馆,岳麓区,岳麓区,5.0,中式肩颈护理,68,19
静美学美甲化妆美睫,岳麓区,王府井/步步高,5.0,单人修眉眉型设计,9.9,20
A-Crown皮肤管理中心,岳麓区,奥克斯广场,4.4,单人皮脂清洁管理大气泡管理,68,19
享瘦人生养生馆,岳麓区,汽车西站,4.6,单人韩式汗蒸1次,20,19
蕙蕙美容养生馆,岳麓区,商学院/人人乐,5.0,单人面部补水,39.9,18
你好瘦纤体养生体验中心（时代广场店）,岳麓区,商学院/人人乐,4.7,单人肩颈护理1次,98,17
冷丽养生美容会所,岳麓区,麓谷,4.8,单人面部补水护理spa套餐,46,17
你好瘦沁园春店,岳麓区,王府井/步步高,4.4,单人肩颈护理1次,98,17
维纳斯美容美发养生会所,岳麓区,麓谷,3.6,单人品美汇专业温和腋毛/唇毛包干套餐,50,17
依曼美体瘦身中心,岳麓区,岳麓区,4.5,单人塑型,98,16
甄美清颜专业祛痘祛斑连锁,岳麓区,奥克斯广场,4.9,单人面部清痘护理体验,198,16
紫气东来足浴养生会所,岳麓区,商学院/人人乐,4.7,深海之蓝SPA,259,16
依曼美体瘦身,岳麓区,奥克斯广场,5.0,单人塑型,98,16
六合瑞成采耳推拿中心,岳麓区,涉外经济学院,5.0,专业采耳（蜀派或扬州）1次,58,15
纤后减肥养身美容会所,岳麓区,汽车西站,5.0,单人美容套餐,38,15
普天乐SPA,岳麓区,市政府,3.9,单人肩颈护理1次,158,15
莎蔓养生美容馆,岳麓区,岳麓大学城,4.6,单人女子艾灸气血通,10,15
纤颜减肥美容养生会所,岳麓区,王府井/步步高,5.0,艾灸调理,19.8,15
It’s time to韩式皮肤管理中心（中南店）,岳麓区,岳麓大学城,5.0,单色美甲植物甲油胶一次,39,15
军哥盲人按摩,岳麓区,涉外经济学院,4.5,单人60分钟肩颈腰背按摩1次,55,15
戴珑美妆,岳麓区,观沙岭/茶子山,4.6,单人单次韩国小气泡水氧,39.9,14
博怀理疗馆,岳麓区,岳麓大学城,5.0,拔罐,9.9,14
公主日记美容馆,岳麓区,商学院/人人乐,4.0,专业美容养身套餐,88.8,14
公主日记美容馆,岳麓区,王府井/步步高,3.5,专业美容养身套餐,88.8,14
依瑞美容养生馆,岳麓区,岳麓区,5.0,单人拔罐/艾灸,9.9,17
阿伦达美皮肤管理中心,岳麓区,观沙岭/茶子山,4.7,单人AQUA PLUS深层清洁管理,108,14
纤美意美容养生会所,岳麓区,商学院/人人乐,4.7,刮痧、拔罐、滑罐（三选一）,1,14
源之林美容瘦身纤体（汽车西站店）,岳麓区,汽车西站,4.2,面部水疗护理套餐,19.9,6
涵曦latoja瘦身美容养生馆,岳麓区,达美D6/梅溪湖,4.2,单人单次肩颈疏通,58,6
千寻spa养生会所,岳麓区,岳麓区,3.5,养生护理套餐,98,6
美尚廷日式美甲美睫（湘腾分店）,岳麓区,王府井/步步高,4.7,单人双手指温和净肤套餐,49.8,5
享瘦时光,岳麓区,奥克斯广场,4.0,单人背部疏通减压套餐,98,5
日月俊颜spa会所,岳麓区,商学院/人人乐,4.1,单人肠胃保养SPA1次,9.9,5
美湘汇spa,岳麓区,商学院/人人乐,4.1,单人完美眼部/面部护理/肩颈化结金手指三选二（限量）,98,5
苗颜坊专业祛痘（河西大学城店）,岳麓区,岳麓大学城,3.0,单人痘肌护理毛孔疏通,58,5
臻美美容养生会所,岳麓区,观沙岭/茶子山,4.3,单人塑身纤体套餐,32,5
米兰艾灸馆,岳麓区,含浦,4.5,单人精致肩颈保养,88,5
乐陶手作工坊陶艺吧,岳麓区,岳麓区,4.0,双人陶艺＋两个个作品烧制,108,4
瀞萱塑颜塑形会所,岳麓区,奥克斯广场,4.6,单人全脸小气泡深层清洁套餐,88,4
格格美甲,岳麓区,达美D6/梅溪湖,4.5,单人面部护理,29.99,4
壹渼佳养生馆,岳麓区,岳麓区,5.0,单人养生护理套餐5选3,98,4
凤禧健康减肥养生馆,岳麓区,奥克斯广场,5.0,单人肩颈经络舒缓,49,3
清秀伊人,岳麓区,观沙岭/茶子山,4.0,清秀伊人超值养生spa,68,3
苗医生专业祛痘（岳麓店）,岳麓区,溁湾镇,5.0,单人祛黑头套餐,98,3
M&B;半永久皮肤管理中心,岳麓区,含浦,4.8,单人一次肩颈SPA,68,3
珈雅瑜伽（世茂馆）,岳麓区,观沙岭/茶子山,3.5,单人瑜伽私教课程一次,350,0
青禾美甲,岳麓区,商学院/人人乐,4.6,精致修眉,1,0
初美专业祛痘祛斑机构（河西店）,岳麓区,奥克斯广场,3.9,单人水动力项目,1180,0
栖蝶美容养生会所,岳麓区,商学院/人人乐,4.1,单人问题性皮肤护理一次,198,0
日韩美肤瘦身馆（私享美体馆）,岳麓区,岳麓区,4.9,单次面部补水提升,88,0
汎歌国际美容美体（河西店）,岳麓区,奥克斯广场,3.8,单人美容养护特惠套系,168,0
露姿美甲美容会所（王家湾步步高店）,岳麓区,岳麓大学城,4.1,单人净毛套餐,98,0
薇妮兰,岳麓区,观沙岭/茶子山,4.1,单人小刺青TATTO,9.9,0
心悦时尚屋,岳麓区,涉外经济学院,4.1,单人美睫98.8套餐,98.8,0
susan苏珊国际韩式半永久工作室,岳麓区,王府井/步步高,5.0,PDT面部光谱胶原皮肤再生管理,58,0
善美补发增发中心,岳麓区,王府井/步步高,3.5,单人艾灸养生套餐,38,0
美逅国际美容养生机构（绿地中央广场店）,岳麓区,奥克斯广场,3.5,单人美容套餐,68,0
爱丽美甲小屋,岳麓区,岳麓大学城,5.0,单人韩式美妆,588,0
美甲吧,岳麓区,涉外经济学院,5.0,单人瘦身体验（瘦三斤）,99,0
皇朝贵足（中岭店）,望城区,望城区,5.0,单人70分钟养生足浴,85,3511
克丽缇娜（望城店）,望城区,望城步行街,4.0,克丽缇娜水妍润泽单人焕美套餐,158,3092
克丽缇娜（雷锋店）,望城区,望城区,3.5,克丽缇娜水妍润泽单人焕美套餐,158,3092
克丽缇娜（井湾子店）,望城区,望城区,4.0,克丽缇娜水妍润泽单人焕美套餐,158,3092
巧手驿站,望城区,望城区,5.0,单人养生足浴,85,2998
百分百美容美发休闲中心,望城区,望城区,5.0,中式足浴,69,2512
家富富侨（望城形象店）,望城区,望城步行街,4.7,单人贵宾房足浴套餐,79,1759
重庆富侨,望城区,望城步行街,5.0,单人足浴养生,108,1738
御足轩休闲会所,望城区,望城区,5.0,养生足浴,80,1306
馨漫浴足足浴城,望城区,望城区,5.0,2015养生足浴,78,1195
水韵足浴会所,望城区,望城区,4.6,单人全身按摩,108,1001
正元足浴,望城区,望城区,4.9,单人正元足浴,68,955
御手堂盲人按摩,望城区,望城步行街,5.0,单人养生按摩,58,656
天之道（望城店）,望城区,望城步行街,4.8,60分钟商务足浴,79,624
友爱盲人医疗按摩,望城区,望城步行街,4.5,友爱盲人护理按摩,50,306
老中医养生美肤馆,望城区,望城步行街,5.0,单人美肤馆皮肤护理一次,19.88,290
御尚艾福艾灸养生馆,望城区,望城区,5.0,单人御尚艾福艾灸养生馆全息雷火神灸,128,267
颐而康（旺旺路旗舰店）,望城区,望城区,5.0,单人60分钟调理按摩项目,88,264
倪菲足浴会所,望城区,望城区,5.0,单人中式足浴（60分钟）,49,262
淑婷美（医学院店恒大店）,望城区,望城区,5.0,单人肩颈疏通套餐,39,244
天之道（星城店）,望城区,望城区,5.0,单人80分钟尚品足浴,139,243
健康足疗,望城区,望城区,5.0,单人保健按摩,58,229
聚美汗蒸SPA经络馆（滨水铭城店）,望城区,望城区,5.0,单人汗蒸＋拔罐+肩颈护理,44.9,215
天行健足疗养生会所,望城区,望城区,5.0,单人标准足浴（60分钟）,88,140
皇朝贵足（皇朝总店）,望城区,望城区,4.1,单人90分钟泰式按摩,128,101
臻美迪健康养生会所,望城区,望城区,4.7,圣诞钜惠肩颈腰椎护理,10,81
初美专业祛痘祛斑机构（望城店）,望城区,望城步行街,4.5,护理套餐,25.8,66
杨氏盲人按摩店,望城区,望城步行街,4.7,单人经络按摩（60分钟）,55,52
传承盲人按摩养生馆,望城区,望城步行街,4.0,单人经络按摩（60分钟）,55,52
龙之谷尊尚养生会所,望城区,望城区,5.0,单人90分钟龙之谷尊尚spa,328,24
纤后减肥美容养生会所（望城店）,望城区,望城步行街,5.0,单人1次背部祛湿调理,9.9,17
梅溪美容养生会所,望城区,望城区,4.7,面部深层SPA,68,11
滨江保安BBS美容spa养生会所,望城区,望城区,4.8,单人汗蒸一次,19.9,10
花漾私人定制,望城区,望城步行街,5.0,单人面部护理,19.9,5
志领美业专业艾灸养生馆,望城区,望城区,3.5,单人肩颈护理套餐,98,2
佳奇盲人按摩店,望城区,望城区,3.5,单人按摩＋足浴,118,0
寇氏拔罐减肥（望城店）,望城区,望城区,3.5,单人保健套餐,780,0
菡美国际美容连锁机构（宁乡紫金店）,宁乡县,人人乐,3.5,单人爱美丽护理套餐,35,0
御尊足道,浏阳市,行政中心,5.0,单人标准足浴,80,9042
美时慕（浏阳会所）,浏阳市,浏阳,5.0,单人素颜美人/健康调理/女人花套餐（3选1),99,2615
伊百丽美肤连锁（浏阳院）,浏阳市,集里街道,5.0,单人透明质酸面部补水护理2次（伊百丽新客专享）,78,1615
浏阳相台路社区生活馆,浏阳市,天马路/将军路,5.0,单人经络刮痧/拔罐,19.9,667
克丽缇娜（水岸店）,浏阳市,淮川街道,4.0,保湿精粹护理,128,253
克丽缇娜国际美容机构（嗣同路店）,浏阳市,淮川街道,4.0,保湿精粹护理,128,253
王朝足浴,浏阳市,天马路/将军路,3.8,单人脏腑调理SPA按摩1次,108,245
克缇美容生活馆,浏阳市,淮川街道,4.3,单人背部经络刮痧面部护理,58,222
颐而康（彩虹城店）,浏阳市,集里街道,4.5,单人60分钟调理按摩项目,86,149
颐而康（旺府旗舰店）,浏阳市,行政中心,5.0,单人60分钟调理按摩项目,86,149
蕾特恩专业祛痘国际连锁（浏阳店）,浏阳市,淮川街道,4.5,单人黑头套餐,58,61
百莲凯美容美体养生会所,浏阳市,浏阳,4.9,玫瑰薰香泡浴+欧式全身舒缓 SPA护理,128,2
欧妮美容美甲会所,浏阳市,集里街道,4.3,单人冰点退毛（局部）套餐,580,0
星沙瑞生堂足道（广圣店）,长沙县,易初莲花,5.0,单人80分钟养心SPA,299,1248
喜悦会养生会所,长沙县,易初莲花,5.0,单人悦悦SPA一次,299,1208
天之道（星沙尚都店）,长沙县,星沙一桥,5.0,单人60分钟普通足浴,109,1190
索菲亚美业集团（星沙•步行街店）,长沙县,星沙通程广场,4.2,单人经典护理项目五选一,99,1129
天之道（全国总店）,长沙县,长沙县,5.0,单人60分钟中式足浴（下午场）,108,1060
足缘沐足城,长沙县,星沙通程广场,5.0,单人精致足浴1次,68,1052
玉龙池休闲城,长沙县,黄花镇/黄花机场,5.0,单人90分钟宫廷足浴,108,891
湘金足道,长沙县,长沙县,5.0,单人标准足浴80分钟,138,880
星沙梦之蝶SPA养生会所（蝴蝶谷店）,长沙县,星沙一桥,5.0,单人五行足浴 wifi,98,851
佳慕清颜痘肌护理,长沙县,易初莲花,3.9,单人祛黑头收缩毛孔1次,18,739
六脉理疗,长沙县,易初莲花,5.0,单人推拿+火罐+刮痧一次,89.9,681
