商家,区域,商圈,星级,服务,价格,销量
Baby美甲造型工作室,长安区,东胜广场,5.0,【新店开业】单人精致盘发编发,9.9,7
嘉彩国际,长安区,长安区,4.5,DR风尚烫或染套餐,98,6
芷芜堂美甲美睫美肤瘦身减肥中心（国际城店）,长安区,谈固,5.0,单人化妆盘发套餐,39.9,5
SG私人形象定制,长安区,省博物馆,3.5,单人高级发型师精剪套餐,28,5
尚琪造型,长安区,北国东尚,5.0,单人欧莱雅美奇丝超值烫发/染发二选一美发套餐,148,3
春天发艺,长安区,长安区,3.7,品质玻尿酸烫染,198,2
氧发堂,长安区,东胜广场,4.3,养护套餐,128,2
刘飞造型（北国东尚欧莱雅店）,长安区,北国东尚,4.1,单人高级总监剪发套餐,50,0
红都发型（中心线商业街店）,长安区,省博物馆,3.5,剪发套餐一次,29,0
何勇发型,长安区,谈固,4.1,单人设计师洗剪吹1次,38,0
永琪美容美发（广安街店）,长安区,长安区,3.7,单人剪发+烫染+护理套餐,298,0
品尚造型（平安大街店）,长安区,省四院中基礼域,3.8,美发烫染套餐,118,0
世纪发秀（博物馆店）,长安区,北国东尚,4.0,单人世纪发秀温德芭烫+利威丝染发套餐一份,488,0
永琪美容美发（栗中路店）,长安区,省四院中基礼域,3.7,单人剪发+烫染+护理套餐,298,0
发艺空间.美发,长安区,长安区,3.5,韩国营养烫一次,480,0
精典1997专业美发（中山路店）,长安区,建华百货,3.8,烫/染套餐2选1,198,0
春天发艺,长安区,建华百货,4.2,施华蔻烫染套餐,268,0
阿鑫VIP美容美发会馆（名秀佳媛）,长安区,长安区,3.9,单人日韩烫发,128,0
艾秀主体美发沙龙,长安区,省四院中基礼域,3.5,烫染套餐,158,0
佛伦斯私人定制烫染国际连锁（勒泰店）,桥西区,北国商城,5.0,美芝品系列单人美发套餐,168,143258
佛伦斯私人定制烫染国际连锁（红旗大街店）,桥西区,西美花街,5.0,美芝品系列单人美发套餐,168,143258
欧莱雅私人定制美发连锁（石家西美花街店）,桥西区,西美花街,5.0,单人洗剪吹/护理套餐2选1,39,101033
欧莱雅私人定制（石家庄益友百货店）,桥西区,益友百货/西里,5.0,单人洗剪吹/护理套餐2选1,39,101033
欧莱雅私人定制美发连锁（石家庄勒泰店）,桥西区,桥西区,5.0,单人洗剪吹/护理套餐2选1,39,101033
欧莱雅私人定制美发连锁（熙美型尊特约店）,桥西区,南花园步行街,5.0,单人洗剪吹/护理套餐2选1,39,101033
施华蔻美发连锁（石家庄益友百货店）,桥西区,益友百货/西里,5.0,单人施华蔻烫染套餐3选1,208,85650
古川造型（勒泰店）,桥西区,北国商城,5.0,洗剪吹套餐,29.9,27116
古川造型（海悦店）,桥西区,桥西区,5.0,洗剪吹套餐,29.9,27116
可唻咿造型（益友百货店）,桥西区,益友百货/西里,5.0,高级设计师洗剪吹,29.8,27044
1号连锁（西美花街店）,桥西区,西美花街,5.0,单人首席洗剪吹套餐,38,14347
